CU_ID,CU_Name,Species,Year,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,Recruits_Wild,Recruits_Total,Abd_StartYr,UseYear,Group
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1989,3543.836829,3543.836829,3543.836829,3543.836829,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1990,4691.9025,4691.9025,4691.9025,4691.9025,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1991,5901.503539,5901.503539,5901.503539,5901.503539,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1992,9859.718432,9859.718432,9859.718432,9859.718432,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1993,9234.764712,9234.764712,9234.764712,9234.764712,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1994,5167.055342,5167.055342,5167.055342,5167.055342,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1995,7756.272028,7756.272028,7756.272028,7756.272028,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1996,12161.5673,12161.5673,12161.5673,12161.5673,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1997,7145.729515,7145.729515,7145.729515,7145.729515,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1998,3670.176352,3670.176352,3670.176352,3670.176352,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,1999,6439.573856,6439.573856,6439.573856,6439.573856,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2000,2911.013212,2911.013212,2911.013212,2911.013212,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2001,7970.944793,7970.944793,7970.944793,7970.944793,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2002,1809.327839,1809.327839,1809.327839,1809.327839,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2003,4031.401523,4031.401523,4031.401523,4031.401523,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2004,3725.168384,3725.168384,3725.168384,3725.168384,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2005,8850.497703,8850.497703,8850.497703,8850.497703,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2006,1860.998096,1860.998096,1860.998096,1860.998096,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2007,3844.351579,3844.351579,3844.351579,3844.351579,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2008,4483.054143,4483.054143,4483.054143,4483.054143,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2009,5642.430578,5642.430578,5642.430578,5642.430578,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2010,6178.389971,6178.389971,6178.389971,6178.389971,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2011,4492.728725,4492.728725,4492.728725,4492.728725,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2012,3547.518852,3547.518852,3547.518852,3547.518852,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2013,2998.6225,2998.6225,2998.6225,2998.6225,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2014,6980.268396,6980.268396,6980.268396,6980.268396,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2015,5875.993078,5875.993078,5875.993078,5875.993078,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2016,13096.2029,13096.2029,13096.2029,13096.2029,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2017,12512.99632,12512.99632,12512.99632,12512.99632,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2018,7471.736846,7471.736846,7471.736846,7471.736846,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2019,6482.126083,6482.126083,6482.126083,6482.126083,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2020,7310.043238,7310.043238,7310.043238,7310.043238,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2021,2281.655419,2281.655419,2281.655419,2281.655419,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2022,353.1061506,353.1061506,353.1061506,353.1061506,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2023,3236.16605,3236.16605,3236.16605,3236.16605,NA,NA,1985,TRUE,CK_Yukon
CK-68.RR,YukonRiver-TeslinHeadwaters.RR,Chinook,2024,4104.276785,4104.276785,4104.276785,4104.276785,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1985,2023.007759,2023.007759,2023.007759,2023.007759,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1986,2509.307312,2509.307312,2509.307312,2509.307312,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1987,1639.559643,1639.559643,1639.559643,1639.559643,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1988,15815.17285,15815.17285,15815.17285,15815.17285,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1989,6134.913845,6134.913845,6134.913845,6134.913845,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1990,5216.914382,5216.914382,5216.914382,5216.914382,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1991,2778.388516,2778.388516,2778.388516,2778.388516,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1992,4089.161807,4089.161807,4089.161807,4089.161807,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1993,2214.885278,2214.885278,2214.885278,2214.885278,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1994,1813.06266,1813.06266,1813.06266,1813.06266,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1995,2631.837611,2631.837611,2631.837611,2631.837611,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1996,4420.715788,4420.715788,4420.715788,4420.715788,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1997,8311.740317,8311.740317,8311.740317,8311.740317,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1998,11919.08627,11919.08627,11919.08627,11919.08627,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,1999,2542.884761,2542.884761,2542.884761,2542.884761,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2000,951.6138954,951.6138954,951.6138954,951.6138954,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2001,2021.608185,2021.608185,2021.608185,2021.608185,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2002,1792.088033,1792.088033,1792.088033,1792.088033,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2003,4381.60212,4381.60212,4381.60212,4381.60212,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2004,5106.188726,5106.188726,5106.188726,5106.188726,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2005,728.8470962,728.8470962,728.8470962,728.8470962,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2006,2906.274864,2906.274864,2906.274864,2906.274864,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2007,300.893765,300.893765,300.893765,300.893765,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2008,1663.273707,1663.273707,1663.273707,1663.273707,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2009,8850.203161,8850.203161,8850.203161,8850.203161,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2010,894.5339609,894.5339609,894.5339609,894.5339609,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2011,8234.869791,8234.869791,8234.869791,8234.869791,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2012,7999.47779,7999.47779,7999.47779,7999.47779,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2013,3477.379393,3477.379393,3477.379393,3477.379393,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2014,703.2138421,703.2138421,703.2138421,703.2138421,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2015,4543.33551,4543.33551,4543.33551,4543.33551,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2016,2119.819812,2119.819812,2119.819812,2119.819812,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2017,5514.190144,5514.190144,5514.190144,5514.190144,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2018,5745.789349,5745.789349,5745.789349,5745.789349,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2019,3029.868307,3029.868307,3029.868307,3029.868307,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2020,3002.833025,3002.833025,3002.833025,3002.833025,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2021,3771.869873,3771.869873,3771.869873,3771.869873,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2022,613.5748704,613.5748704,613.5748704,613.5748704,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2023,373.7669795,373.7669795,373.7669795,373.7669795,NA,NA,1985,TRUE,CK_Yukon
CK-69.RR,UpperYukonR.RR,Chinook,2024,3123.81934,3123.81934,3123.81934,3123.81934,NA,NA,1985,TRUE,CK_Yukon
